"manuscript","place_label","former_owner_name","current_owner_name","begin","end","collection_label","con_label","note","year","century"
"http://ldf.fi/mmm/manifestation_singleton/bibale_13260","Paris","Corbie, Benedictine abbey",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11636",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13262","Paris","Vyon d'Hérouval (Antoine)(1606-1689)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11757",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13263","Paris","Vyon d'Hérouval (Antoine)(1606-1689)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11758",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13264","Paris","Vyon d'Hérouval (Antoine)(1606-1689)",NA,"1301-01-01",1400-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11759",1400,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13269","Paris","Pierre de Poitiers (fl. 1225)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11945",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13273","Paris","Pierre de Poitiers (fl. 1225)",NA,"1181-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11953",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13274","Paris","Pierre de Poitiers (fl. 1225)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11954",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13275","Paris","Caumartin, Jean-François-Paul Le Fèvre de (1668-1733)",NA,"0801-01-01",900-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 11956",900,9
"http://ldf.fi/mmm/manifestation_singleton/bibale_13278","Paris","Machaut (Louis de)(fl. 1655)",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12002",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13286","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1399-01-01",1399-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12043",1399,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13300","Paris","Saint-Maur-des-Fossés, abbaye",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12072",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13301","Toul","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1420-01-01",1420-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12079",1420,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13315","Paris","Saint-Maur-des-Fossés, abbaye",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12160",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13320","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"0801-01-01",900-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12193, 166-311",900,9
"http://ldf.fi/mmm/manifestation_singleton/bibale_13324","Paris","Saint-Maur-des-Fossés, abbaye",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12201",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13328","Paris","Machaut (Louis de)(fl. 1655)",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12229",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13353","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12321",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13355","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"1100-01-01",1201-12-31,"Bibliothèque de l'abbaye de Corbie","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12324",1201,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13363","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12413",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13369","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12427",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13370","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1464-01-01",1464-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12430",1464,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13371","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"0801-01-01",900-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12444",900,9
"http://ldf.fi/mmm/manifestation_singleton/bibale_13372","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12452",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13376","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1501-01-01",1600-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12485",1600,16
"http://ldf.fi/mmm/manifestation_singleton/bibale_13377","Paris","Artis (Jean d')",NA,"1601-01-01",1700-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)",NA,"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12486",1700,17
"http://ldf.fi/mmm/manifestation_singleton/bibale_13383","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"0901-01-01",1000-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12513",1000,10
"http://ldf.fi/mmm/manifestation_singleton/bibale_13388","Toul","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1301-01-01",1400-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12591",1400,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13394","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1001-01-01",1100-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12610",1100,11
"http://ldf.fi/mmm/manifestation_singleton/bibale_13399","Paris","Vyon d'Hérouval (Antoine)(1606-1689)",NA,"1001-01-01",1100-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12600",1100,11
"http://ldf.fi/mmm/manifestation_singleton/bibale_13411","Paris","Saint-Maur-des-Fossés, abbaye",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 12609",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13415","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1301-01-01",1400-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12617",1400,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13422","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1218-01-01",1218-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12833",1218,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13426","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"1200-01-01",1301-12-31,"Bibliothèque de l'abbaye de Corbie","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12945",1301,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13457","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13148",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13467","Paris","Pierre de Poitiers (fl. 1225)",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13175",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13468","Paris","Pierre de Poitiers (fl. 1225)",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13176",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13469","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"1151-01-01",1250-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13203",1250,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13472","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13217",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13486","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1301-01-01",1400-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13239",1400,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13497","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1501-01-01",1600-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 12477",1600,16
"http://ldf.fi/mmm/manifestation_singleton/bibale_13499","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1401-01-01",1500-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13775, II",1500,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13502","Paris","Potier de Gesvres, Léon (1656-1744)",NA,"1401-01-01",1500-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13244",1500,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13505","Paris","Saint-Maur-des-Fossés, abbaye",NA,"1001-01-01",1100-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13252",1100,11
"http://ldf.fi/mmm/manifestation_singleton/bibale_13507","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1301-01-01",1400-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13261",1400,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_13540","Paris","Camusat, Nicolas (+ 1655)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13355",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13545","Toul","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13380",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13553","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13416",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13556","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13427",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13558","Paris","Camusat, Nicolas (+ 1655)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13435",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13563","Paris","Joly, Claude (1607-1700)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)",NA,"PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13513",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13565","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1290-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13574",1290,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13566","Paris","Machaut (Louis de)(fl. 1655)",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13575",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13567","Paris","Saint-Maur-des-Fossés, abbaye",NA,"1201-01-01",1300-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13576",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_13573","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1460-01-01",1460-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13597",1460,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13574","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1400-01-01",1501-12-31,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Paper","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13600",1501,16
"http://ldf.fi/mmm/manifestation_singleton/bibale_13577","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1101-01-01",1200-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","Paris, Bibliothèque nationale de France, Manuscrits, lat. 13660",1200,12
"http://ldf.fi/mmm/manifestation_singleton/bibale_13589","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"0901-01-01",1000-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13766",1000,10
"http://ldf.fi/mmm/manifestation_singleton/bibale_13594","Paris","Machaut (Louis de)(fl. 1655)",NA,"1101-01-01",1500-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)",NA,"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13775.I",1500,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13599","Paris","Pithou, Pierre (1539-1596)",NA,"0901-01-01",1000-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13833",1000,10
"http://ldf.fi/mmm/manifestation_singleton/bibale_13602","Paris","Achery, Jean-Luc d' (1609-1685)",NA,"1601-01-01",1700-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)",NA,"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13877",1700,17
"http://ldf.fi/mmm/manifestation_singleton/bibale_13604","Paris","Paris, Saint-Martin-des-Champs, Prieuré O.S.B. (CL)",NA,"0901-01-01",1000-12-01,"Bibliothèque de l'abbaye de Saint-Germain-des-Prés (543-1794)",NA,"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13909",1000,10
"http://ldf.fi/mmm/manifestation_singleton/bibale_13925","Cambrai","Bartholomaeus Malaquin (fl. 1477)",NA,"1401-01-01",1500-12-01,"Collection de Bartholomaeus Malaquin",NA,"CAMBRAI, Bibliothèque municipale, 0091 (0092)",1500,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_13967","Paris","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1201-01-01",1300-12-01,"Bibliothèque du couvent des Célestins de Paris",NA,"Paris, Bibliothèque nationale de France, Manuscrits, lat. 18120",1300,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_14191","London","Martène, Edmond (1654-1739)",NA,"1361-01-01",1361-12-01,"Collection d'André Flutelot","Parchment","Vente, London, Sotheby's, 1967, 28 novembre, no. 98",1361,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_14266","Paris","Iohannes de Montemauro",NA,"1369-01-01",1369-12-01,"Bibliothèque des Grands-Augustins de Paris",NA,"Paris, Bibliothèque de l'Arsenal, 0324",1369,14
"http://ldf.fi/mmm/manifestation_singleton/bibale_14304","Venice","McCarthy (Daniel)",NA,"1481-01-01",1481-12-01,"Collection Daniel McCarthy",NA,"MAYNOOTH, The Russell Library, RB52",1481,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_14310","London","Bruxelles, Bibliothèque royale de Belgique",NA,"1291-01-01",1291-12-01,"Bibliothèque de l'abbaye Saint-Jacques de Liège","Parchment","BRUXELLES, Bibliothèque royale de Belgique, II 02212",1291,13
"http://ldf.fi/mmm/manifestation_singleton/bibale_14347","Rome","Mabillon, Jean (Dom, 1632-1707)",NA,"1401-01-01",1500-12-01,"Bibliothèque du roi (Bibliothèque royale de France)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 08522",1500,15
"http://ldf.fi/mmm/manifestation_singleton/bibale_14348","Florence","Mabillon, Jean (Dom, 1632-1707)",NA,"1401-01-01",1600-12-01,"Bibliotheque nationale de France, Archives et Manuscrits (Online Catalogue)","Parchment","PARIS, Bibliothèque nationale de France, Manuscrits, lat. 08619",1600,16
"http://ldf.fi/mmm/manifestation_singleton/bibale_14432","London","Evans, Robert Harding (1778-1857)",NA,"1401-01-01",1500-12-01,"Vente, London, Sotheby's, 1965, 30 novembre (vente Phillipps ; New Series, First Part)","Parchment","Phillipps 2633",1500,15
